,Student ID,Student Name,Library,Resources,Finance,Scholarships,Academic Date,Study Time,Team,GPA,test,assignment,graduated
11086,12410,Steven Smith,Good,Online,Paid,No,2021-05-06,Average,Tier 1,3.06,13.0,5.2,Graduated
11087,12411,Stephanie Moss,Average,Online,Paid,No,2019-07-07,Poor,Tier 1,4.39,6.8,9.1,Graduated
11088,12412,Brandon Casey,Excellent,Online,Unpaid,No,2021-05-07,Excellent,Tier 1,2.75,13.9,6.4,Graduated
11089,12413,Nicholas Phillips,Poor,Online,Paid,Yes,2019-11-08,Poor,Tier 1,1.06,13.3,8.2,Drop out
11090,12414,Frances Strong,Average,Offline,Paid,No,2021-10-02,Average,Tier 3,2.82,6.0,5.1,Drop out
11091,12415,Kathleen Pollard,Average,Hybrid,Paid,No,2020-07-11,Poor,Tier 1,2.01,9.3,6.8,Drop out
11092,12416,Joseph James,Good,Hybrid,Paid,No,2020-05-01,Excellent,Tier 2,2.34,7.8,9.5,Graduated
11093,12417,Richard Castro,Good,Online,Paid,No,2021-01-18,Poor,Tier 1,1.53,14.8,12.4,Drop out
11094,12418,Richard Patterson,Good,Offline,Paid,No,2020-04-03,Average,Tier 3,3.73,9.6,14.0,Graduated
11095,12419,William Anderson,Excellent,Online,Paid,No,2022-01-04,Average,Tier 3,3.93,9.3,5.5,Graduated
11096,12420,Clarence Davis,Excellent,Hybrid,Paid,No,2019-12-05,Excellent,Tier 1,3.24,12.1,14.9,Graduated
11097,12421,Mr. Aaron Kirby,Good,Offline,Unpaid,No,2021-01-13,Good,Tier 1,4.67,14.2,12.5,Graduated
11098,12422,Elizabeth Allison,Good,Hybrid,Paid,No,2020-11-15,Poor,Tier 3,1.38,13.0,8.5,Drop out
11099,12423,Marvin Taylor,Good,Offline,Paid,No,2021-09-05,Poor,Tier 3,2.44,5.6,12.0,Graduated
11100,12424,Eduardo Brewer,Excellent,Offline,Paid,No,2020-04-04,Poor,Tier 3,2.96,14.6,14.4,Graduated
11101,12425,Nicholas Montes,Poor,Hybrid,Paid,No,2021-12-20,Good,Tier 2,3.14,6.0,10.6,Graduated
11102,12426,Andrew Friedman,Excellent,Online,Paid,No,2020-02-16,Excellent,Tier 2,1.95,6.6,14.2,Graduated
11103,12427,Shannon Fuller,Good,Offline,Paid,No,2019-08-18,Good,Tier 1,2.3,6.4,14.6,Graduated
11104,12428,Diana Walters,Average,Hybrid,Paid,No,2021-03-19,Poor,Tier 1,4.82,13.9,12.7,Graduated
11105,12429,Dwayne Carr,Excellent,Offline,Paid,No,2020-12-06,Average,Tier 3,1.53,9.6,9.2,Drop out
11106,12430,Nancy Long,Good,Hybrid,Unpaid,No,2021-07-10,Excellent,Tier 3,3.22,9.0,11.1,Graduated
11107,12431,Logan Johnson,Average,Hybrid,Paid,No,2021-07-30,Excellent,Tier 2,3.35,14.5,10.1,Graduated
11108,12432,Shane Berry,Good,Hybrid,Paid,No,2019-10-02,Excellent,Tier 3,2.08,14.4,14.3,Graduated
11109,12433,James Anthony,Poor,Offline,Paid,No,2022-03-17,Excellent,Tier 2,2.16,11.6,12.6,Graduated
11110,12434,Michelle French,Good,Hybrid,Unpaid,No,2019-08-21,Excellent,Tier 1,4.0,7.2,14.2,Graduated
11111,12435,Darius Villarreal,Good,Offline,Unpaid,No,2020-07-20,Good,Tier 2,2.54,11.4,12.9,Graduated
11112,12436,Jeremy Rivera,Average,Online,Paid,No,2019-06-05,Poor,Tier 2,1.43,14.0,14.0,Graduated
11113,12437,Patrick Ayala,Good,Offline,Paid,No,2021-12-07,Average,Tier 1,1.75,14.4,7.5,Drop out
11114,12438,Dwayne Smith,Good,Online,Paid,No,2020-11-27,Poor,Tier 1,1.93,7.4,11.8,Drop out
11115,12439,Cassandra Adams,Excellent,Online,Paid,No,2021-04-27,Good,Tier 1,4.76,7.3,12.3,Graduated
11116,12440,Jessica Carlson,Excellent,Online,Paid,No,2020-04-03,Good,Tier 2,4.7,8.3,9.5,Graduated
11117,12441,Morgan Dillon,Excellent,Hybrid,Paid,No,2021-06-20,Poor,Tier 1,3.69,11.8,11.3,Graduated
11118,12442,Gregory Carter,Average,Hybrid,Paid,No,2022-04-13,Poor,Tier 2,2.97,8.5,9.5,Graduated
11119,12443,Kevin Hood,Good,Hybrid,Paid,No,2021-04-14,Excellent,Tier 3,2.19,6.1,14.5,Graduated
11120,12444,Brandon Murphy,Average,Online,Paid,No,2021-05-03,Excellent,Tier 2,4.83,8.7,10.2,Graduated
11121,12445,Jose Garcia,Good,Online,Paid,No,2021-09-24,Excellent,Tier 3,3.87,14.9,9.6,Graduated
11122,12446,Benjamin Bishop,Average,Online,Paid,No,2020-03-24,Poor,Tier 3,3.46,5.2,9.2,Graduated
11123,12447,Glenn Murphy,Average,Hybrid,Paid,No,2019-08-05,Excellent,Tier 2,3.58,8.4,5.1,Graduated
11124,12448,Mary Hansen,Good,Offline,Paid,No,2020-12-11,Poor,Tier 2,4.69,7.6,6.2,Graduated
11125,12449,Robert Salinas,Excellent,Offline,Paid,No,2019-07-22,Poor,Tier 3,2.89,6.5,13.1,Graduated
11126,12450,Shawn Scott,Average,Offline,Unpaid,No,2022-02-08,Poor,Tier 2,3.48,10.7,7.0,Graduated
11127,12451,Sharon Alvarez,Excellent,Online,Paid,No,2019-12-24,Good,Tier 3,2.31,8.9,11.6,Graduated
11128,12452,David Quinn,Poor,Offline,Paid,No,2020-03-06,Average,Tier 2,4.66,9.2,9.6,Graduated
11129,12453,Mark Parker,Excellent,Online,Paid,No,2020-06-30,Poor,Tier 2,1.37,5.4,14.0,Drop out
11130,12454,Dr. Kelly Lee,Excellent,Online,Paid,No,2019-07-27,Poor,Tier 3,3.76,6.0,7.5,Graduated
11131,12455,Wesley Bray,Excellent,Offline,Paid,No,2022-03-09,Poor,Tier 1,4.73,13.1,12.1,Graduated
11132,12456,Michael Ortiz,Poor,Hybrid,Paid,No,2020-06-16,Average,Tier 3,2.04,14.7,5.7,Graduated
11133,12457,Whitney Blackburn,Average,Online,Paid,No,2020-12-15,Poor,Tier 1,4.36,11.7,10.4,Graduated
11134,12458,Jennifer Bates,Excellent,Hybrid,Paid,No,2019-09-02,Good,Tier 3,2.46,9.2,12.9,Graduated
11135,12459,Michael Villanueva,Good,Online,Paid,Yes,2022-02-11,Poor,Tier 2,3.52,11.5,10.6,Graduated
11136,12460,Ronald Garcia,Excellent,Offline,Paid,No,2020-08-30,Poor,Tier 1,2.79,14.8,5.3,Graduated
11137,12461,Jeremy Brown,Poor,Hybrid,Paid,No,2022-03-18,Excellent,Tier 2,3.65,12.7,7.1,Graduated
11138,12462,Kelly White,Average,Offline,Paid,No,2020-06-12,Poor,Tier 3,2.65,13.1,7.8,Graduated
11139,12463,Scott Hart,Good,Hybrid,Paid,No,2020-11-22,Excellent,Tier 3,2.83,13.0,10.3,Graduated
11140,12464,Tina Adams,Average,Hybrid,Paid,No,2021-05-12,Average,Tier 2,4.68,11.8,8.2,Graduated
11141,12465,Katelyn Holland,Excellent,Offline,Paid,No,2021-02-25,Average,Tier 1,1.78,5.2,12.1,Drop out
11142,12466,Melissa Stewart,Average,Online,Paid,No,2020-11-26,Average,Tier 2,5.0,11.6,13.6,Graduated
11143,12467,Peter Clark,Poor,Hybrid,Unpaid,Yes,2019-07-31,Average,Tier 1,3.63,8.5,8.4,Graduated
11144,12468,Elizabeth Anthony,Poor,Hybrid,Paid,No,2022-04-12,Average,Tier 1,2.76,13.0,6.8,Graduated
11145,12469,Dawn Owen,Average,Online,Paid,Yes,2020-11-01,Poor,Tier 2,2.88,8.7,7.2,Drop out
11146,12470,Brian Stanley,Average,Hybrid,Paid,No,2021-01-28,Poor,Tier 3,3.16,8.8,7.4,Graduated
11147,12471,Angela Campos,Poor,Online,Paid,No,2019-12-06,Poor,Tier 2,4.77,9.2,14.1,Graduated
11148,12472,Isaac Cowan,Poor,Hybrid,Unpaid,No,2022-03-25,Average,Tier 2,1.01,5.4,9.2,Drop out
11149,12473,Kristi Kennedy,Good,Online,Paid,No,2020-05-11,Good,Tier 1,3.83,11.6,13.5,Graduated
11150,12474,Jason Walters,Average,Online,Paid,No,2020-10-15,Poor,Tier 3,4.19,10.5,10.2,Graduated
11151,12475,Anita Spence,Poor,Hybrid,Paid,Yes,2021-08-25,Average,Tier 3,2.3,12.3,9.2,Graduated
11152,12476,Brendan Roy,Average,Offline,Paid,No,2020-11-11,Excellent,Tier 2,3.69,12.5,6.4,Graduated
11153,12477,Matthew Austin,Excellent,Hybrid,Paid,No,2021-03-15,Poor,Tier 3,4.76,11.3,9.8,Graduated
11154,12478,Diane Campbell,Poor,Online,Paid,No,2019-08-20,Poor,Tier 2,2.15,12.7,8.7,Drop out
11155,12479,David Ibarra,Average,Offline,Paid,No,2020-06-15,Average,Tier 2,3.86,13.6,14.3,Graduated
11156,12480,Karen Campbell DDS,Poor,Hybrid,Paid,No,2020-09-17,Average,Tier 2,3.24,9.2,8.5,Graduated
11157,12481,Daniel Graham,Average,Offline,Paid,Yes,2020-06-07,Poor,Tier 1,4.19,10.5,5.5,Graduated
11158,12482,Mark Garrett,Good,Hybrid,Unpaid,No,2020-09-26,Good,Tier 3,4.45,14.6,10.0,Graduated
11159,12483,Jasmin Taylor,Poor,Hybrid,Paid,No,2022-02-02,Average,Tier 2,4.51,8.6,10.3,Graduated
11160,12484,Kristen Day,Good,Hybrid,Paid,Yes,2020-06-03,Average,Tier 2,2.56,14.8,5.8,Graduated
11161,12485,Steven Richard,Excellent,Offline,Paid,No,2019-05-26,Poor,Tier 2,4.66,8.8,12.3,Graduated
11162,12486,Jeffrey Moore,Poor,Online,Paid,No,2020-04-13,Poor,Tier 3,3.72,8.5,11.5,Graduated
11163,12487,Jeffrey Roberson,Excellent,Offline,Paid,No,2019-05-27,Poor,Tier 3,3.15,13.8,14.2,Graduated
11164,12488,Jessica Cannon,Good,Hybrid,Paid,No,2020-04-21,Poor,Tier 2,4.84,10.4,12.1,Graduated
11165,12489,Samuel Gross,Poor,Hybrid,Paid,No,2020-01-17,Poor,Tier 1,3.67,8.2,9.2,Graduated
11166,12490,Chelsey White,Poor,Hybrid,Paid,No,2021-08-27,Average,Tier 2,2.32,11.7,9.7,Graduated
11167,12491,Brian Wallace,Average,Offline,Paid,No,2022-05-01,Poor,Tier 1,2.83,14.1,13.5,Graduated
11168,12492,Logan Horton,Poor,Online,Paid,No,2020-02-07,Excellent,Tier 2,2.92,14.4,13.5,Graduated
11169,12493,Oscar Allen,Good,Hybrid,Paid,No,2022-01-03,Poor,Tier 1,1.55,11.1,9.6,Drop out
11170,12494,Michael Atkins,Average,Hybrid,Paid,No,2019-07-23,Excellent,Tier 3,2.85,9.1,11.9,Graduated
11171,12495,Tracy Scott,Poor,Online,Paid,Yes,2019-10-25,Poor,Tier 2,4.1,11.7,14.7,Graduated
11172,12496,Manuel Riggs,Good,Online,Paid,No,2020-08-29,Poor,Tier 3,2.19,12.8,12.3,Graduated
11173,12497,Barbara Pitts,Good,Hybrid,Paid,No,2022-01-30,Average,Tier 1,4.98,8.0,7.2,Graduated
11174,12498,Patricia Dean,Good,Offline,Paid,Yes,2020-06-10,Average,Tier 3,3.7,11.5,10.6,Graduated
11175,12499,Kurt Chavez,Average,Hybrid,Paid,No,2019-11-26,Excellent,Tier 1,2.49,6.3,13.5,Graduated
11176,12500,Aaron Jackson,Average,Hybrid,Paid,No,2021-02-02,Excellent,Tier 2,2.29,6.1,8.5,Drop out
11177,12501,Kelsey Moore,Good,Offline,Unpaid,No,2021-05-14,Excellent,Tier 3,1.44,7.0,12.0,Graduated
11178,12502,Sandra Berg,Average,Online,Paid,No,2019-10-13,Average,Tier 3,4.81,7.0,12.5,Graduated
11179,12503,Shannon Carter,Good,Online,Paid,No,2022-05-10,Average,Tier 3,3.08,11.0,6.7,Graduated
11180,12504,Brandon Duarte,Good,Online,Paid,Yes,2022-01-25,Poor,Tier 2,3.25,13.9,13.5,Graduated
11181,12505,Jacqueline Garcia,Average,Hybrid,Paid,No,2021-10-11,Poor,Tier 1,3.57,7.3,11.0,Graduated
11182,12506,Shawn Riley,Poor,Online,Paid,No,2021-05-30,Poor,Tier 1,3.62,5.4,6.7,Drop out
11183,12507,Samuel Lee,Excellent,Hybrid,Paid,No,2020-06-21,Average,Tier 2,2.47,6.7,14.6,Graduated
11184,12508,Mark Stein,Poor,Offline,Paid,No,2020-02-24,Poor,Tier 3,3.36,5.3,6.6,Drop out
11185,12509,Jacob Dean,Good,Hybrid,Paid,No,2019-12-13,Average,Tier 2,4.39,12.1,8.5,Graduated
11186,12510,Scott Harrison,Poor,Offline,Paid,No,2021-05-01,Excellent,Tier 2,3.2,8.4,11.1,Graduated
11187,12511,Kelly Cox,Average,Online,Paid,No,2019-07-31,Poor,Tier 1,3.34,14.1,14.9,Graduated
11188,12512,Christian Weber,Poor,Online,Paid,No,2021-06-25,Excellent,Tier 2,4.19,13.1,7.8,Graduated
11189,12513,Walter Walter,Good,Online,Paid,No,2021-05-30,Excellent,Tier 1,3.2,9.6,14.9,Graduated
11190,12514,Jacob Hogan,Good,Offline,Paid,No,2019-09-20,Average,Tier 2,1.43,10.2,8.0,Drop out
11191,12515,Jamie Rogers,Excellent,Online,Paid,No,2022-04-09,Average,Tier 3,3.58,7.4,7.3,Graduated
11192,12516,Jessica Barber MD,Poor,Online,Paid,No,2019-12-08,Average,Tier 1,1.97,9.9,6.6,Drop out
11193,12517,Bryan Wilkerson,Average,Hybrid,Paid,No,2019-07-02,Average,Tier 3,3.62,8.1,7.6,Graduated
11194,12518,Madison Cooper,Poor,Online,Unpaid,No,2022-02-12,Average,Tier 1,1.19,6.6,11.9,Drop out
11195,12519,Jennifer Solis,Poor,Hybrid,Paid,No,2021-08-11,Excellent,Tier 1,2.87,13.7,14.8,Graduated
11196,12520,Gregory Lopez,Excellent,Offline,Unpaid,No,2019-09-14,Poor,Tier 2,2.75,12.4,15.0,Graduated
11197,12521,Ashley Lopez,Average,Offline,Paid,Yes,2020-08-01,Poor,Tier 2,4.51,13.1,6.4,Graduated
11198,12522,Kimberly Hernandez,Poor,Online,Paid,No,2020-03-22,Poor,Tier 2,2.62,8.5,5.4,Drop out
11199,12523,Justin Waller,Excellent,Hybrid,Paid,Yes,2020-10-29,Poor,Tier 3,3.76,9.4,14.6,Graduated
11200,12524,Michael Barry,Excellent,Offline,Paid,No,2020-01-01,Average,Tier 1,3.08,14.8,8.7,Graduated
11201,12525,Autumn Crawford,Poor,Online,Paid,No,2021-12-26,Average,Tier 3,4.38,14.0,9.3,Graduated
11202,12526,Sheri Pittman,Poor,Online,Paid,No,2019-11-18,Good,Tier 3,2.06,14.4,14.8,Graduated
11203,12527,Crystal Pearson,Poor,Hybrid,Paid,No,2022-04-13,Average,Tier 3,1.31,13.0,12.0,Graduated
11204,12528,Theresa Johnson,Excellent,Offline,Paid,No,2019-06-23,Poor,Tier 2,2.05,13.5,10.4,Graduated
11205,12529,Mary Montoya,Good,Online,Paid,No,2021-10-17,Poor,Tier 1,2.3,13.8,14.2,Graduated
11206,12530,James Hughes,Poor,Offline,Paid,No,2021-03-11,Poor,Tier 2,2.2,8.6,5.5,Drop out
11207,12531,Linda Vasquez,Excellent,Online,Unpaid,No,2021-08-03,Average,Tier 3,1.36,7.7,8.3,Drop out
11208,12532,Jasmine Perez,Average,Offline,Paid,No,2021-07-21,Good,Tier 1,2.82,12.5,13.7,Graduated
11209,12533,Mitchell Hensley,Average,Online,Paid,No,2020-06-16,Good,Tier 2,1.49,9.1,14.8,Drop out
11210,12534,Julie Hayes,Average,Online,Paid,No,2019-12-26,Excellent,Tier 1,1.03,11.8,7.0,Drop out
11211,12535,Shannon Sullivan,Average,Hybrid,Paid,No,2019-11-26,Average,Tier 1,1.27,14.8,5.6,Drop out
11212,12536,Darrell Nguyen,Excellent,Online,Paid,No,2022-01-15,Excellent,Tier 3,4.83,13.8,8.1,Graduated
11213,12537,Morgan Buck,Poor,Online,Paid,No,2019-12-10,Average,Tier 2,3.62,13.0,13.8,Graduated
11214,12538,Dylan Ross,Average,Offline,Paid,No,2022-01-23,Poor,Tier 1,4.14,10.2,12.7,Graduated
11215,12539,Lauren Chen,Average,Hybrid,Paid,No,2019-08-20,Average,Tier 3,2.04,8.1,6.8,Drop out
11216,12540,Heather Sims,Poor,Hybrid,Paid,No,2019-11-21,Good,Tier 1,2.15,8.0,7.0,Drop out
11217,12541,April Stewart,Average,Hybrid,Paid,No,2021-04-14,Poor,Tier 2,3.58,12.2,8.7,Graduated
11218,12542,Christopher Lewis,Good,Hybrid,Paid,No,2019-05-18,Poor,Tier 2,2.08,11.3,14.0,Graduated
11219,12543,Daniel Bennett,Good,Hybrid,Paid,No,2021-03-03,Excellent,Tier 2,3.19,7.6,8.2,Graduated
11220,12544,Mario Terry,Good,Online,Paid,No,2022-01-23,Excellent,Tier 2,1.43,8.0,13.7,Drop out
11221,12545,Michael Beck,Poor,Hybrid,Paid,No,2021-12-01,Average,Tier 3,1.44,12.1,14.6,Graduated
11222,12546,Stacy Taylor,Good,Hybrid,Unpaid,No,2019-05-30,Good,Tier 1,1.37,12.6,12.7,Graduated
11223,12547,Steven Norris,Average,Hybrid,Paid,No,2021-10-17,Excellent,Tier 1,2.83,5.9,14.0,Graduated
11224,12548,Lauren Townsend,Excellent,Hybrid,Paid,No,2021-02-02,Excellent,Tier 2,1.03,12.4,14.3,Graduated
11225,12549,Edward Serrano,Average,Hybrid,Paid,No,2022-05-01,Excellent,Tier 1,4.42,13.2,7.4,Graduated
11226,12550,Andrea Taylor,Excellent,Offline,Paid,No,2019-08-11,Excellent,Tier 2,4.48,12.9,5.2,Graduated
11227,12551,David Hernandez,Average,Hybrid,Paid,No,2021-05-02,Poor,Tier 3,1.42,11.0,11.7,Drop out
11228,12552,Cassandra Hall,Excellent,Offline,Paid,No,2020-11-10,Poor,Tier 1,2.37,5.8,12.6,Drop out
11229,12553,Susan Murphy,Poor,Offline,Paid,No,2021-11-23,Excellent,Tier 2,4.73,14.4,9.5,Graduated
11230,12554,Edward Griffin MD,Excellent,Hybrid,Paid,No,2020-01-31,Poor,Tier 1,2.46,5.8,9.1,Drop out
11231,12555,Jennifer Cox,Poor,Hybrid,Paid,No,2021-06-13,Excellent,Tier 2,1.61,8.8,11.0,Drop out
11232,12556,Noah Jones,Poor,Online,Paid,No,2021-05-04,Poor,Tier 1,2.81,14.8,7.7,Graduated
11233,12557,Jacob Dodson,Poor,Offline,Paid,No,2021-04-28,Good,Tier 1,2.89,6.1,7.0,Drop out
11234,12558,Jade Velez,Poor,Online,Paid,No,2022-02-14,Excellent,Tier 2,4.27,6.5,6.4,Graduated
11235,12559,Mary Gibson,Average,Online,Paid,Yes,2019-07-30,Excellent,Tier 2,3.76,9.1,9.2,Graduated
11236,12560,Micheal Harrell,Average,Offline,Paid,No,2020-09-01,Poor,Tier 2,3.8,9.6,12.6,Graduated
11237,12561,Susan West,Poor,Offline,Paid,Yes,2021-07-03,Excellent,Tier 2,2.02,8.4,7.1,Drop out
11238,12562,Andre Williams,Excellent,Hybrid,Paid,No,2022-02-27,Poor,Tier 3,3.37,6.9,8.7,Graduated
11239,12563,Breanna Robles,Poor,Offline,Paid,No,2021-07-14,Average,Tier 1,4.72,7.1,5.9,Graduated
11240,12564,Connor Murphy,Excellent,Offline,Paid,No,2021-05-11,Average,Tier 1,2.91,7.7,5.6,Drop out
11241,12565,Joshua Adams,Excellent,Offline,Paid,No,2020-11-25,Excellent,Tier 1,1.87,10.5,11.8,Graduated
11242,12566,Mark Robertson,Good,Offline,Paid,No,2020-03-12,Excellent,Tier 2,3.5,13.5,6.7,Graduated
11243,12567,Brandon Turner,Poor,Hybrid,Paid,No,2021-03-21,Average,Tier 3,4.59,12.7,12.8,Graduated
11244,12568,Jessica Yu,Average,Online,Paid,No,2021-09-09,Average,Tier 3,1.07,5.1,9.1,Drop out
11245,12569,Laura Watson,Good,Hybrid,Paid,No,2021-11-30,Poor,Tier 3,2.96,14.6,14.2,Graduated
11246,12570,Ashley Richardson,Good,Hybrid,Paid,No,2020-07-25,Excellent,Tier 1,2.49,8.0,11.9,Graduated
11247,12571,Daniel Harrison,Good,Offline,Paid,No,2020-06-11,Poor,Tier 3,3.52,5.2,6.5,Graduated
11248,12572,Melanie Coffey,Poor,Online,Paid,No,2020-02-12,Excellent,Tier 3,3.06,14.7,9.9,Graduated
11249,12573,Susan Jordan,Poor,Online,Paid,No,2020-12-19,Excellent,Tier 2,3.28,8.3,13.9,Graduated
11250,12574,Andrea Cooley,Average,Online,Paid,Yes,2020-11-30,Poor,Tier 3,3.62,7.3,7.8,Graduated
11251,12575,Jennifer Elliott,Good,Offline,Paid,No,2019-08-08,Poor,Tier 2,4.01,11.7,14.4,Graduated
11252,12576,Nicholas Good,Poor,Hybrid,Paid,No,2022-02-09,Average,Tier 1,2.3,10.1,10.5,Drop out
11253,12577,Tammy Savage,Average,Offline,Paid,No,2019-08-12,Poor,Tier 2,4.47,14.3,6.7,Graduated
11254,12578,Kyle Young,Poor,Online,Paid,No,2020-01-10,Good,Tier 2,4.1,10.0,8.5,Graduated
11255,12579,David Holmes,Poor,Hybrid,Paid,No,2020-03-23,Average,Tier 3,4.56,6.8,6.0,Graduated
11256,12580,Jennifer Phillips,Good,Online,Paid,No,2021-10-21,Poor,Tier 1,4.68,7.3,5.5,Graduated
11257,12581,Andre Sosa,Poor,Offline,Paid,No,2022-03-21,Average,Tier 3,4.15,12.5,8.1,Graduated
11258,12582,Jesse Boone,Excellent,Hybrid,Paid,No,2021-02-10,Average,Tier 3,3.35,5.5,13.5,Graduated
11259,12583,Jose Lopez,Good,Hybrid,Paid,No,2021-05-03,Average,Tier 2,2.78,6.4,9.8,Graduated
11260,12584,Jennifer Carroll,Poor,Hybrid,Paid,No,2020-07-01,Average,Tier 3,1.3,11.4,11.1,Drop out
11261,12585,Ryan May,Average,Offline,Paid,No,2020-03-15,Poor,Tier 3,1.04,8.4,7.4,Drop out
11262,12586,Stephanie Warren,Average,Hybrid,Paid,Yes,2021-12-05,Average,Tier 3,1.1,10.0,6.5,Drop out
11263,12587,Eileen Brown,Excellent,Online,Paid,No,2019-09-01,Average,Tier 3,3.07,7.2,7.8,Graduated
11264,12588,Jason Miller,Poor,Offline,Unpaid,No,2022-04-22,Average,Tier 3,3.61,14.8,12.8,Graduated
11265,12589,Chad Cobb,Poor,Offline,Paid,Yes,2022-01-22,Average,Tier 2,2.89,10.6,13.4,Graduated
11266,12590,Paula Brown,Average,Offline,Paid,No,2021-08-12,Poor,Tier 2,3.12,8.9,6.8,Drop out
11267,12591,Todd Stewart,Average,Hybrid,Paid,No,2022-03-13,Poor,Tier 3,4.77,6.2,7.8,Graduated
11268,12592,Jeffrey Osborne,Good,Online,Paid,No,2021-03-11,Excellent,Tier 1,1.2,11.4,12.4,Drop out
11269,12593,Dominique Smith,Excellent,Hybrid,Paid,No,2020-12-02,Poor,Tier 1,2.92,8.3,14.1,Graduated
11270,12594,Trevor Brown,Average,Hybrid,Paid,No,2019-10-02,Excellent,Tier 2,4.31,14.7,13.1,Graduated
11271,12595,Lauren Nguyen,Average,Online,Paid,No,2019-05-20,Average,Tier 1,4.88,14.5,13.3,Graduated
11272,12596,Michelle Hicks,Good,Online,Paid,No,2021-12-01,Average,Tier 2,3.91,11.8,10.6,Graduated
11273,12597,Shawn Berry,Average,Offline,Paid,Yes,2020-10-21,Average,Tier 3,2.96,11.1,13.7,Graduated
11274,12598,Anna Newman,Good,Offline,Paid,No,2020-07-02,Excellent,Tier 3,2.44,7.0,9.3,Graduated
11275,12599,Heather Cohen,Average,Offline,Paid,Yes,2020-01-10,Average,Tier 2,4.66,13.3,8.9,Graduated
11276,12600,Pamela Murray,Average,Hybrid,Unpaid,No,2020-06-14,Poor,Tier 1,2.17,13.9,7.6,Graduated
11277,12601,Whitney Salazar,Excellent,Hybrid,Paid,No,2020-10-07,Poor,Tier 2,2.99,9.8,11.8,Graduated
11278,12602,Timothy Robinson,Poor,Online,Paid,No,2020-03-21,Poor,Tier 3,4.24,6.1,11.5,Graduated
11279,12603,Lauren Smith,Average,Online,Paid,No,2020-10-27,Poor,Tier 1,4.77,12.5,13.4,Graduated
11280,12604,Michael Brown,Excellent,Offline,Paid,No,2021-08-01,Average,Tier 3,1.92,7.7,6.1,Drop out
11281,12605,John Smith,Poor,Hybrid,Paid,No,2022-02-09,Poor,Tier 3,3.96,9.5,6.9,Graduated
11282,12606,Nathaniel Baker,Poor,Hybrid,Paid,Yes,2020-04-21,Poor,Tier 3,2.56,6.9,5.1,Drop out
11283,12607,Ms. Dawn Holt,Excellent,Offline,Paid,No,2022-01-23,Average,Tier 1,2.18,12.0,12.4,Graduated
11284,12608,Tiffany Osborne,Excellent,Online,Unpaid,No,2020-06-24,Excellent,Tier 1,2.12,7.4,8.9,Drop out
11285,12609,John Rivera,Good,Hybrid,Paid,No,2021-09-06,Excellent,Tier 3,2.98,10.6,8.0,Graduated
11286,12610,Lisa Jensen,Poor,Online,Paid,No,2022-01-22,Average,Tier 1,1.64,11.4,7.6,Drop out
11287,12611,Michael Chang,Poor,Online,Paid,No,2021-07-18,Poor,Tier 1,1.19,6.9,10.2,Drop out
11288,12612,Krystal Henderson,Excellent,Offline,Paid,No,2019-10-14,Average,Tier 2,4.93,5.5,14.6,Graduated
11289,12613,Craig Bradford,Excellent,Hybrid,Paid,No,2020-11-10,Poor,Tier 1,4.48,9.0,8.6,Graduated
11290,12614,Devin Jones,Excellent,Online,Paid,No,2021-09-06,Poor,Tier 1,4.61,5.7,7.8,Graduated
11291,12615,Adrienne Singleton,Good,Hybrid,Paid,No,2022-02-11,Poor,Tier 2,2.52,11.9,6.3,Graduated
11292,12616,Stephanie Brown,Average,Hybrid,Paid,No,2019-05-16,Poor,Tier 1,4.21,9.0,12.2,Graduated
11293,12617,Corey Castillo,Average,Hybrid,Paid,No,2021-11-23,Poor,Tier 2,2.73,11.6,9.8,Graduated
11294,12618,Margaret Goodwin,Excellent,Hybrid,Paid,No,2022-04-26,Good,Tier 2,1.2,6.0,8.3,Drop out
11295,12619,Mr. Bryan White,Average,Online,Paid,No,2021-05-11,Poor,Tier 1,3.08,9.6,6.2,Drop out
11296,12620,Wendy Ortiz,Poor,Online,Paid,No,2022-05-10,Poor,Tier 3,4.96,11.1,7.5,Graduated
11297,12621,Laura Poole,Poor,Offline,Paid,No,2020-07-02,Poor,Tier 3,4.01,14.3,12.7,Graduated
11298,12622,Christy Zimmerman,Average,Online,Unpaid,Yes,2021-11-11,Excellent,Tier 2,2.58,7.8,12.3,Graduated
11299,12623,Robin Nguyen,Excellent,Offline,Paid,No,2019-06-27,Good,Tier 3,4.63,5.1,10.5,Graduated
11300,12624,Kristen Williams,Poor,Online,Unpaid,Yes,2022-02-23,Good,Tier 2,4.1,13.6,12.7,Graduated
11301,12625,Linda Peters,Good,Hybrid,Paid,Yes,2020-07-18,Average,Tier 3,4.19,10.8,12.2,Graduated
11302,12626,Ms. Amy Nelson DDS,Excellent,Offline,Paid,No,2021-10-30,Excellent,Tier 3,4.63,11.1,7.0,Graduated
11303,12627,James Archer,Excellent,Offline,Paid,No,2020-04-29,Good,Tier 2,2.4,9.1,6.9,Drop out
11304,12628,Kevin Cervantes,Good,Offline,Paid,No,2022-04-25,Poor,Tier 1,2.75,14.8,14.8,Graduated
11305,12629,Matthew Black,Excellent,Hybrid,Paid,No,2020-07-28,Poor,Tier 1,2.39,11.8,7.5,Graduated
11306,12630,Robert Smith,Excellent,Hybrid,Paid,No,2019-08-23,Poor,Tier 3,4.42,13.2,14.5,Graduated
11307,12631,Keith Walker,Excellent,Offline,Paid,No,2020-05-11,Good,Tier 1,4.44,8.7,11.6,Graduated
